prison_id,name,type,population,annual_change_wbgt_26,total_change_wbgt_26,annual_change_wbgt_30,total_change_wbgt_30
4409,OAK GLEN CONSERVATION CAMP #35,STATE,129,0,0,0,0
4410,WOODBURY COUNTY JAIL,COUNTY,200,-0.025708502024299758,-1.0026315789476905,0.006882591093117046,0.2684210526315648
4412,ATLANTA YOUTH DEVELOPMENT CAMPUS,STATE,58,0.4091093117408891,15.955263157894676,0,0
4413,SIMPSON COUNTY TECHNICAL VIOLATION CENTER,STATE,58,0.21862348178139251,8.526315789474308,0.026923076923076595,1.0499999999999872
4414,PLATTE VALLEY YOUTH SERVICES CENTER,STATE,93,-0.07449392712550885,-2.9052631578948453,0,0
4417,QUITMAN COUNTY COMMUNITY WORK CENTER,STATE,47,0.20546558704454762,8.013157894737358,0.05688259109311756,2.2184210526315846
4421,CENTRAL MISSISSIPPI CORRECTIONAL FACILITY,STATE,3484,0.1672064777328101,6.521052631579594,-0.008704453441297314,-0.33947368421059526
4422,MARTIN CORRECTIONAL INSTITUTION,STATE,1436,0.5255060728745065,20.494736842105752,0.016801619433198724,0.6552631578947502
4424,STEWART COUNTY JAIL,COUNTY,80,0.11376518218623588,4.4368421052631994,-0.005668016194332994,-0.22105263157898675
4425,HIGH DESERT DETENTION CENTER,COUNTY,1203,0.02591093117407019,1.0105263157887374,-0.03461538461538694,-1.3500000000000907
4426,WEST VALLEY DETENTION CENTER,COUNTY,2572,-0.22631578947369516,-8.82631578947411,-0.01801619433198513,-0.70263157894742
447,YOLO COUNTY MONROE DETENTION CENTER,COUNTY,291,0.1483805668016096,5.7868421052627745,-0.009716599190284437,-0.37894736842109306
4428,CALDWELL CORRECTIONAL CENTER,STATE,238,0.1236842105263088,4.823684210526044,-0.003643724696356431,-0.1421052631579008
4429,CALEDONIA CORRECTIONAL INSTITUTION,STATE,1038,-0.035020242914988425,-1.3657894736845486,-0.018623481781377682,-0.7263157894737295
4430,"APALACHEE CORRECTIONAL INSTITUTION, EAST UNIT",STATE,1240,0.21174089068827345,8.257894736842665,-0.02165991902834357,-0.8447368421053992
4431,CALHOUN CORRECTIONAL INSTITUTION,STATE,1341,0.29331983805670075,11.439473684211329,-0.059109311740894455,-2.305263157894884
4432,CENTRAL PRISON,STATE,1104,0.20748987854250603,8.092105263157736,-0.0072874493927131715,-0.28421052631581367
4433,COLUMBUS CORRECTIONAL INSTITUTION,STATE,584,0.13724696356274915,5.352631578947217,-0.01781376518218785,-0.6947368421053262
4434,"CENTRAL FLORIDA RECEPTION CENTER, EAST",STATE,1171,0.5508097165992075,21.481578947369094,0.013360323886639672,0.5210526315789472
4435,AVON PARK CORRECTIONAL INSTITUTION,STATE,1027,0.6536437246963744,25.492105263158603,0.02267206477732839,0.8842105263158072
4437,CLEBURNE COUNTY JAIL,COUNTY,67,-0.06518218623481518,-2.5421052631577923,8.097165991901877e-4,0.03157894736841732
4438,TAMPA RESIDENTIAL FACILITY,STATE,56,0.4953441295546736,19.31842105263227,0.03380566801619508,1.318421052631608
4439,FACILITY 8 DETENTION FACILITY,COUNTY,248,-0.01194331983805717,-0.4657894736842296,0.0010121457489878668,0.039473684210526806
4440,GEORGE F BAILEY DETENTION FACILITY,COUNTY,1668,-0.01194331983805717,-0.4657894736842296,0.0010121457489878668,0.039473684210526806
4442,EASTERN CORRECTIONAL INSTITUTION,STATE,466,0.08076923076922432,3.1499999999997486,-0.053846153846157,-2.100000000000123
4444,LAKE ACADEMY,STATE,41,0.4953441295546736,19.31842105263227,0.03380566801619508,1.318421052631608
4445,FOOTHILLS CORRECTIONAL INSTITUTION,STATE,858,0.02408906882590231,0.9394736842101901,0,0
4446,GASTON CORRECTIONAL CENTER,STATE,242,0.3582995951416981,13.973684210526226,-0.0058704453441298645,-0.22894736842106472
45,ABRAXAS ACADEMY,STATE,81,0.016599190283398214,0.6473684210525303,8.097165991902645e-4,0.03157894736842032
449,WASHINGTON COUNTY DETENTION CENTER,COUNTY,672,-0.03238866396761785,-1.2631578947370963,0,0
4447,SOUTH DAKOTA WOMEN'S PRISON,STATE,238,-0.13016194331984043,-5.076315789473777,-0.03542510121457696,-1.3815789473685014
4448,LES PETERS ACADEMY,STATE,22,0.11032388663968354,4.302631578947658,-0.0050607287449396495,-0.19736842105264632
4449,LAS COLINAS DETENTION AND REENTRY FACILITY,COUNTY,846,-0.2423076923076966,-9.450000000000168,0.004048582995951322,0.15789473684210154
4450,SOUTH BAY DETENTION FACILITY,COUNTY,389,0.007894736842105036,0.3078947368420964,0.0010121457489878668,0.039473684210526806
4451,SULLIVAN COUNTY JAIL,COUNTY,757,0.005668016194325622,0.22105263157869925,0,0
4452,HOKE CORRECTIONAL INSTITUTION,STATE,502,0.3216599190283394,12.544736842105237,-0.014372469635628547,-0.5605263157895133
4453,JOHNSTON CORRECTIONAL INSTITUTION,STATE,640,0.1477732793522217,5.763157894736646,-0.003441295546559485,-0.13421052631581992
4454,TIPTON COUNTY JAIL,COUNTY,251,8.097165991937976e-4,0.031578947368558104,0.006072874493928881,0.23684210526322635
4455,MARION YOUTH ACADEMY,STATE,42,0.6230769230769446,24.30000000000084,0.02267206477732819,0.8842105263157994
4456,MELBOURNE CENTER FOR PERSONAL GROWTH,STATE,28,0.26821862348179687,10.460526315790078,-0.04129554655870564,-1.61052631578952
450,UNION COUNTY DETENTION CENTER,COUNTY,109,0.14170040485831298,5.526315789474206,0.005060728744940116,0.19736842105266453
4457,MIAMI YOUTH ACADEMY,STATE,24,0.6728744939271416,26.24210526315852,0.002834008097166023,0.11052631578947489
4458,MORGAN COUNTY CORRECTIONAL COMPLEX,STATE,2149,0.05728744939270906,2.2342105263156533,0,0
4459,OKEECHOBEE GIRLS ACADEMY,STATE,41,0.492307692307713,19.200000000000806,-0.0018218623481784232,-0.07105263157895851
4460,OKEECHOBEE INTENSIVE HALFWAY HOUSE,STATE,30,0.492307692307713,19.200000000000806,-0.0018218623481784232,-0.07105263157895851
4461,SAN DIEGO CENTRAL JAIL,COUNTY,1008,-0.020647773279353368,-0.8052631578947813,0,0
4463,VISTA DETENTION FACILITY,COUNTY,799,-0.056882591093118995,-2.2184210526316406,-0.005060728744939602,-0.19736842105264446
4465,OKEECHOBEE YOUTH DEVELOPMENT CENTER / CORRECTIONAL CENTER AND YOUTH TREATMENT CENTER,STATE,128,0.492307692307713,19.200000000000806,-0.0018218623481784232,-0.07105263157895851
4467,RIVERBEND MAXIMUM SECURITY INSTITUTION,STATE,787,0.13603238866396852,5.305263157894772,0.006882591093117488,0.26842105263158206
4468,TROUSDALE COUNTY JAIL,COUNTY,43,0.15991902834007796,6.23684210526304,-0.003846153846154478,-0.15000000000002464
4469,ORLANDO INTENSIVE YOUTH ACADEMY AND ORANGE YOUTH ACADEMY,STATE,50,0.5392712550607431,21.03157894736898,0.007085020242914851,0.2763157894736792
4470,PALM BEACH YOUTH ACADEMY,STATE,115,0.4973684210526373,19.397368421052853,-4.048582995954827e-4,-0.015789473684223825
4471,PALMETTO YOUTH ACADEMY,STATE,46,-0.04230769230768262,-1.6499999999996222,4.048582995949039e-4,0.015789473684201253
4472,POLK HALFWAY HOUSE,STATE,23,0.2194331983805772,8.557894736842512,0.021052631578947614,0.8210526315789569
4474,TENNESSEE PRISON FOR WOMEN,STATE,685,0.1425101214574882,5.55789473684204,0.0026315789473681478,0.10263157894735776
4475,SAINT JOHN'S YOUTH ACADEMY,STATE,63,1.0026315789474038,39.10263157894875,0.006275303643724491,0.24473684210525515
4476,JUVENILE UNIT FOR SPECIALIZED TREATMENT,STATE,65,0.5141700404858565,20.0526315789484,0.004251012145747231,0.165789473684142
452,ARLINGTON CITY JAIL,LOCAL,39,0.21437246963563494,8.360526315789762,0.006072874493925816,0.2368421052631068
4479,TURNEY CENTER INDUSTRIAL COMPLEX,STATE,1565,0.026720647773280967,1.0421052631579577,-0.007085020242915584,-0.2763157894737078
4480,UNION COUNTY JAIL,COUNTY,110,0.14149797570849637,5.518421052631359,-0.001821862348178254,-0.0710526315789519
4481,WALTON ACADEMY FOR GROWTH AND CHANGE,STATE,40,0.24838056680163878,9.686842105263912,-0.02429149797571107,-0.9473684210527317
4483,MARK H LUTTRELL TRANSITION CENTER,STATE,244,0.33137651821863723,12.923684210526853,0.03967611336032601,1.5473684210527143
4484,PENSACOLA COMMUNITY RELEASE CENTER,STATE,83,0.3791497975708682,14.78684210526386,-0.017408906882593635,-0.6789473684211518
453,NORTH COUNTY CORRECTIONAL FACILITY,COUNTY,4069,-0.3613360323886668,-14.092105263158006,-0.022874493927125997,-0.8921052631579138
4487,SAN FRANCISCO COUNTY JAIL #2,COUNTY,232,0.018623481781377047,0.7263157894737048,0,0
4488,JACKSON COUNTY JAIL,COUNTY,130,0.3263157894736849,12.726315789473711,0.026720647773280037,1.0421052631579215
4489,TALLAHASSEE COMMUNITY RELEASE CENTER,STATE,120,0.5587044534413161,21.78947368421133,0.056072874493926506,2.1868421052631337
4490,BRIDGES OF JACKSONVILLE,STATE,136,0.36578947368422643,14.26578947368483,0.00182186234817721,0.07105263157891119
4491,BRIDGES OF LAKE CITY,STATE,149,0.2251012145749134,8.778947368421623,-0.042105263157897546,-1.6421052631580042
4492,SMA WORK RELEASE,STATE,84,0.6242914979757229,24.347368421053194,0.007287449392712353,0.28421052631578175
4493,NORTHWEST CORRECTIONAL COMPLEX,STATE,2343,0.066801619433195,2.605263157894605,-0.004048582995949278,-0.15789473684202185
4494,SAN FRANCISCO COUNTY JAIL #4,COUNTY,319,0.018623481781377047,0.7263157894737048,0,0
4495,TOMOKA CRC 285,STATE,111,0.5451417004048761,21.260526315790166,0.011133603238866311,0.4342105263157861
4496,TTH OF DINSMORE,STATE,145,0.33036437246965605,12.884210526316586,-0.009109311740891081,-0.35526315789475216
454,PLAINFIELD CORRECTIONAL FACILITY,STATE,1650,-0.1394736842105347,-5.439473684210853,-0.002226720647773664,-0.08684210526317289
4497,BRIDGES OF COCOA,STATE,82,0.34574898785425834,13.484210526316076,-0.010121457489879254,-0.3947368421052909
4498,WEST TENNESSEE STATE PENITENTIARY,STATE,1908,0.067408906882594,2.628947368421166,0.011133603238868476,0.43421052631587054
4499,BRIDGES OF POMPANO - TURNING POINT WORK RELEASE,STATE,100,0.7147773279352412,27.876315789474408,-0.0022267206477733846,-0.086842105263162
4501,KISSIMMEE COMMUNITY RELEASE CENTER,STATE,155,0.5746963562753195,22.41315789473746,0.004048582995951102,0.157894736842093
4502,OPA LOCKA COMMUNITY RELEASE CENTER,STATE,148,0.4115384615384711,16.050000000000374,-0.011538461538462379,-0.45000000000003276
4503,SAN FRANCISCO COUNTY JAIL #5,COUNTY,676,0.010323886639676318,0.4026315789473764,0,0
4505,SOUTH CENTRAL CORRECTIONAL CENTER,STATE,1637,0.09008097165991785,3.5131578947367963,-0.008097165991903939,-0.31578947368425364
4507,ST. PETERSBURG COMMUNITY RELEASE CENTER,STATE,141,0.1412955465587347,5.510526315790653,-0.019028340080972855,-0.7421052631579413
4508,SUNCOAST COMMUNITY RELEASE CENTER,STATE,159,0.0844129554656101,3.292105263158794,-0.0467611336032413,-1.8236842105264106
4509,TTH OF BARTOW,STATE,70,0.1305668016194417,5.092105263158226,0.01923076923076951,0.7500000000000109
4510,WARREN COUNTY JAIL,COUNTY,332,0.1712550607287464,6.67894736842111,0,0
4511,SAN JOAQUIN COUNTY JAIL,COUNTY,1031,0.04736842105262858,1.8473684210525148,0.01821862348178165,0.7105263157894843
4512,TTH OF KISSIMMEE,STATE,150,0.5738866396761287,22.38157894736902,0.010728744939270965,0.41842105263156765
4513,TTH OF TARPON SPRINGS,STATE,83,-0.014979757085006866,-0.5842105263152678,-0.06477732793522575,-2.5263157894738044
4514,WEST PALM BEACH COMMUNITY RELEASE CENTER,STATE,147,0.5048582995951483,19.689473684210782,-4.048582995954827e-4,-0.015789473684223825
456,BAKER COUNTY JAIL,COUNTY,31,0.028137651821861696,1.0973684210526062,0,0
4517,TROUSDALE TURNER CORRECTIONAL CENTER,STATE,2481,0.19331983805667852,7.539473684210462,-0.002631578947368965,-0.10263157894738963
4518,SAN JOAQUIN COUNTY JAIL (HONOR FARM),COUNTY,292,0.04736842105262858,1.8473684210525148,0.01821862348178165,0.7105263157894843
4519,WILSON COUNTY JAIL,COUNTY,456,0.1599190283400762,6.236842105262972,-0.0024291497975716244,-0.09473684210529336
4523,SAN LUIS OBISPO COUNTY JAIL,COUNTY,522,-0.03522267206478032,-1.3736842105264324,0.007085020242915187,0.2763157894736923
4536,WHITEVILLE CORRECTIONAL FACILITY,STATE,1499,0.12064777327935974,4.70526315789503,0.010323886639675208,0.4026315789473331
458,INDIANA STATE PRISON,STATE,2300,-0.16396761133604243,-6.3947368421056545,-0.003643724696356505,-0.1421052631579037
4537,SAN LUIS OBISPO COUNTY HONOR FARM JAIL,COUNTY,51,-0.03522267206478032,-1.3736842105264324,0.007085020242915187,0.2763157894736923
4538,HAMILTON - SILVERDALE DETENTION FACILITIES,COUNTY,1013,0.2676113360323833,10.436842105262949,-0.005668016194332263,-0.22105263157895824
4539,MOUNTAIN VIEW YOUTH DEVELOPMENT CENTER,STATE,237,0.038461538461534606,1.4999999999998497,-0.003643724696356431,-0.1421052631579008
4540,SAN LUIS OBISPO JUVENILE HALL / SERVICE CENTER,COUNTY,25,-0.03522267206478032,-1.3736842105264324,0.007085020242915187,0.2763157894736923
4541,JOHN S. WILDER YOUTH DEVELOPMENT CENTER,STATE,170,0.23340080971660712,9.102631578947678,0.03805668016194317,1.4842105263157837
4543,ANDERSON COUNTY JAIL,COUNTY,169,0.20000000000002344,7.800000000000914,0.009109311740889924,0.355263157894707
46,CLAY COUNTY DETENTION CENTER,COUNTY,382,-0.1309716599190373,-5.107894736842455,-0.0068825910931167075,-0.2684210526315516
459,DELAWARE COUNTY JAIL,COUNTY,319,-0.05161943319838863,-2.0131578947371565,-0.0032388663967613486,-0.1263157894736926
4548,ANDREWS COUNTY JAIL,COUNTY,24,0.007085020242924743,0.276315789474065,-0.004048582995951661,-0.15789473684211477
460,BEDFORD COUNTY JAIL,COUNTY,132,0.2746963562753068,10.713157894736966,0.006072874493927273,0.23684210526316365
4558,OKEECHOBEE CORRECTIONAL INSTITUTION WORK CAMP,STATE,440,0.5953441295546733,23.21842105263226,0.011943319838056868,0.46578947368421786
4561,TURNEY CENTER INDUSTRIAL COMPLEX - ANNEX,STATE,365,0.09008097165991785,3.5131578947367963,-0.008097165991903939,-0.31578947368425364
4570,W.I.N.G.S. FOR LIFE,STATE,20,0.8147773279352281,31.776315789473895,0.012955465587044685,0.5052631578947427
4572,MAPLE STREET CORRECTIONAL CENTER,COUNTY,405,0.022064777327935003,0.8605263157894651,0,0
4573,ALLRED PRISON,STATE,3701,0.41214574898786455,16.073684210526718,0.07732793522267359,3.01578947368427
4574,BETO PRISON,STATE,3358,0.2408906882591339,9.394736842106223,0.022874493927125997,0.8921052631579138
4575,ANGELINA COUNTY JAIL,COUNTY,245,0.2504048582996113,9.76578947368484,0.013157894736840857,0.5131578947367934
4576,BOYD CORRECTIONAL UNIT,STATE,1330,0.17955465587046784,7.002631578948246,4.048582995949822e-4,0.015789473684204306
4577,BRIDGEPORT CORRECTIONAL CENTER,STATE,518,0.14554655870446478,5.676315789474127,0.010728744939271123,0.4184210526315738
4578,SANTA BARBARA COUNTY MAIN JAIL,COUNTY,779,0.014979757085020492,0.5842105263157992,0.003846153846153962,0.15000000000000452
4581,ARANSAS COUNTY DETENTION CENTER,COUNTY,188,0.7475708502024685,29.15526315789627,0.005465587044532313,0.2131578947367602
4582,ARCHER COUNTY JAIL,COUNTY,16,0.48582995951418445,18.947368421053195,0.012753036437246491,0.49736842105261314
4585,SANTA BARBARA COUNTY SANTA MARIA STATION JAIL,COUNTY,2,0.023076923076923234,0.9000000000000061,0,0
4586,BRISCOE PRISON,STATE,1359,0.27469635627532074,10.71315789473751,-0.005263157894738491,-0.20526315789480115
463,CLEMENTINE B. BARTHOLD JUVENILE DETENTION CENTER,COUNTY,8,0.09919028340079991,3.8684210526311964,-0.007692307692308579,-0.3000000000000346
4588,BYRD DIAGNOSTIC INTAKE FACILITY,STATE,1142,0.10323886639677925,4.026315789474391,0.006275303643725289,0.24473684210528626
4589,SANTA MARIA JUVENILE HALL,COUNTY,80,0.023076923076923234,0.9000000000000061,0,0
4590,BAILEY COUNTY JAIL,COUNTY,54,-0.12348178137652213,-4.815789473684363,0,0
4592,ELMWOOD CORRECTIONAL COMPLEX,COUNTY,2529,0.010931174089068067,0.4263157894736546,0,0
4593,CLEMENS PRISON,STATE,1097,0.45364372469637926,17.69210526315879,0.014170040485826636,0.5526315789472388
4594,BANDERA COUNTY JAIL,COUNTY,60,0.26093117408908695,10.17631578947439,0,0
464,BAYSIDE STATE PRISON FARM,STATE,512,0.09919028340080606,3.868421052631436,0.008704453441295593,0.33947368421052815
4597,CLEMENTS PRISON,STATE,3591,0.45242914979757776,17.644736842105534,0,0
4598,BASTROP COUNTY JAIL,COUNTY,286,0.4263157894737095,16.62631578947467,0.06700404858299767,2.613157894736909
4599,COLE STATE JAIL,STATE,826,0.2793522267206586,10.894736842105686,0.07692307692307818,3.000000000000049
4600,SANTA CLARA COUNTY JUVENILE HALL,COUNTY,83,0.03279352226720607,1.2789473684210366,0,0
4601,BEE COUNTY JAIL,COUNTY,109,0.4141700404858486,16.152631578948096,0.23259109311741438,9.07105263157916
4602,CONNALLY PRISON,STATE,2514,0.3396761133603415,13.247368421053318,0.04858299595141722,1.8947368421052715
4603,COTULLA TRANSFER FACILITY,STATE,572,0.3949392712550749,15.40263157894792,0.04149797570849927,1.6184210526314717
4605,SANTA CRUZ ROUNTREE MEDIUM SECURITY FACILITY,COUNTY,64,0.017206477732794608,0.6710526315789896,0,0
4606,SANTA CRUZ BLAINE STREET FACILITY,COUNTY,14,0.003643724696355726,0.14210526315787333,0.007692307692307848,0.3000000000000061
4608,DALHART PRISON,STATE,1027,0.4362348178137752,17.013157894737233,0,0
4609,SHASTA COUNTY JAIL,COUNTY,337,0.3423076923076869,13.349999999999788,-0.06052631578947723,-2.360526315789612
4610,PRICE DANIEL UNIT,STATE,970,0.446356275303647,17.407894736842234,-0.004048582995951661,-0.15789473684211477
4611,DARRINGTON UNIT,STATE,1837,0.43542510121459665,16.981578947369268,6.072874493917107e-4,0.023684210526276717
4612,SHASTA COUNTY JUVENILE HALL,COUNTY,35,0.3524291497975693,13.744736842105203,-0.07327935222672512,-2.8578947368422796
4614,DIBOLL CORRECTIONAL CENTER,STATE,511,0.3101214574898964,12.09473684210596,0.008906882591091821,0.34736842105258103
4615,CHARLIE BYRD YOUTH CORRECTIONS CENTER,COUNTY,20,0.06558704453440646,2.557894736841852,0.0010121457489878172,0.03947368421052487
4617,DOMINGUEZ STATE PRISON,STATE,2098,0.19635627530365882,7.657894736842694,-0.006882591093118,-0.268421052631602
4618,SOLANO COUNTY CLAYBANK DETENTION FACILITY,COUNTY,236,-0.0014170040485863692,-0.0552631578948684,0.0028340080971658494,0.11052631578946813
4620,DUNCAN GERIATRIC FACILITY,STATE,428,0.3101214574898964,12.09473684210596,0.008906882591091821,0.34736842105258103
4621,EAST TEXAS TREATMENT FACILITY,STATE,471,0.24412955465588684,9.521052631579586,0.0625506072874479,2.4394736842104683
4622,EASTHAM PRISON AND TRUSTY CAMP,STATE,2425,0.15931174089071098,6.213157894737728,0.008097165991903034,0.31578947368421834
4623,SOLANO COUNTY STANTON CORRECTIONAL FACILITY,COUNTY,272,-0.0014170040485863692,-0.0552631578948684,0.0028340080971658494,0.11052631578946813
4624,SOLANO COUNTY JUVENILE DETENTION FACILITY,COUNTY,80,0.003846153846146045,0.14999999999969574,-0.00283400809716704,-0.11052631578951455
4625,ELLIS PRISON,STATE,2143,0.1451417004048802,5.660526315790328,-0.0020242914979756383,-0.0789473684210499
4626,SONOMA COUNTY MAIN ADULT DETENTION FACILITY,COUNTY,710,-0.10161943319838652,-3.9631578947370745,-0.017813765182187056,-0.6947368421052952
4627,ESTELLE PRISON,STATE,2833,0.13987854251014353,5.4552631578955975,0.0042510121457493295,0.16578947368422384
4628,NORTH COUNTY DETENTION FACILITY,COUNTY,335,-0.03785425101214967,-1.476315789473837,0,0
4630,FERGUSON PRISON,STATE,2366,0.15910931174091303,6.205263157895608,-0.008299595141699374,-0.3236842105262756
4632,FORMBY STATE JAIL,STATE,974,0.28056680161944525,10.942105263158364,0,0
4633,STANISLAUS COUNTY PUBLIC SAFETY CENTER,COUNTY,650,0.053441295546558555,2.0842105263157835,-0.0032388663967615177,-0.1263157894736992
4634,BOSQUE COUNTY JAIL,COUNTY,16,0.236842105263175,9.236842105263825,0.004251012145748777,0.1657894736842023
4635,FORT STOCKTON TRANSFER FACILITY,STATE,594,-0.13441295546557486,-5.24210526315742,-0.006072874493927491,-0.23684210526317215
4636,GARZA EAST TRANSFER FACILITY,STATE,1744,0.4303643724696558,16.784210526316578,0.2157894736842153,8.415789473684397
468,MILLS COUNTY JAIL,COUNTY,21,0.09696356275304777,3.781578947368863,-0.028542510121458788,-1.1131578947368928
4637,GARZA WEST TRANSFER FACILITY,STATE,2147,0.4303643724696558,16.784210526316578,0.2157894736842153,8.415789473684397
4639,GIST STATE JAIL,STATE,2042,0.18866396761135212,7.3578947368427325,-0.05809716599190905,-2.265789473684453
4640,STANISLAUS COUNTY JUVENILE HALL AND COMMITMENT FACILITY,COUNTY,153,0.07348178137651812,2.8657894736842064,-3.6547190014898846e-16,-1.425340410581055e-14
4642,GLOSSBRENNER PRISON-SAFPF,STATE,141,0.3283400809716768,12.805263157895395,0.012550607287444974,0.489473684210354
4643,SISKIYOU COUNTY JAIL,COUNTY,98,0.050607287449385426,1.9736842105260315,6.07287449392686e-4,0.023684210526314753
4644,TEHAMA COUNTY JUVENILE DETENTION FACILITY,COUNTY,52,0.3234817813765227,12.615789473684387,-0.0536437246963594,-2.0921052631580164
4645,BOWIE COUNTY CORRECTIONAL CENTER,COUNTY,790,0.1767206477732912,6.892105263158356,0.03805668016194248,1.4842105263157568
4646,GOODMAN TRANSFER FACILITY,STATE,341,0.2433198380567001,9.489473684211305,0.028137651821859924,1.097368421052537
469,FORREST COUNTY JUVENILE DETENTION CENTER,COUNTY,12,0.4125506072874724,16.089473684211423,0.026113360323885962,1.0184210526315525
4647,GOREE PRISON AND TRUSTY CAMP,STATE,889,0.08643724696357871,3.3710526315795697,-0.009716599190283592,-0.3789473684210601
4651,GURNEY TRANSFER FACILITY,STATE,1953,0.2408906882591339,9.394736842106223,0.022874493927125997,0.8921052631579138
4652,HALBERT UNIT,STATE,190,0.19493927125508323,7.602631578948246,0,0
4653,TRINITY COUNTY JAIL,COUNTY,51,-0.22429149797572306,-8.7473684210532,0,0
4654,HAMILTON PRISON (PRE-RELEASE FACILITY),STATE,1057,0.32287449392715323,12.592105263158976,0.044534412955466764,1.7368421052632037
4656,HAVINS PRE-RELEASE FACILITY,STATE,566,0.19129554655872583,7.4605263157903075,0.0137651821862349,0.5368421052631611
4657,TULARE COUNTY JAIL / SHERIFF,COUNTY,269,0.31558704453441944,12.307894736842359,0.011538461538461175,0.4499999999999858
4658,HENLEY STATE JAIL,STATE,157,0.3346153846154051,13.050000000000798,0.11275303643724867,4.397368421052698
470,"ORANGE COUNTY DETENTION CENTER, GENESIS FACILITY",COUNTY,220,0.5392712550607431,21.03157894736898,0.007085020242914851,0.2763157894736792
4659,TULARE COUNTY ADULT PRE-TRIAL FACILITY,COUNTY,345,0.4097165991902897,15.978947368421299,-0.006680161943320763,-0.26052631578950974
4660,BRAZORIA COUNTY DETENTION CENTER,COUNTY,789,0.5220647773279589,20.360526315790395,0.010728744939269638,0.41842105263151586
4661,L.V. HIGHTOWER UNIT,STATE,1317,0.3323886639676317,12.963157894737638,0.10647773279352364,4.152631578947422
4663,BOB WILEY DETENTION FACILITY,COUNTY,677,0.4097165991902897,15.978947368421299,-0.006680161943320763,-0.26052631578950974
4664,HOBBY PRISON,STATE,1349,0.30566801619435646,11.921052631579903,0.017004048582995517,0.6631578947368252
4665,TULARE COUNTY JUVENILE DETENTION FACILITY,COUNTY,205,0.4097165991902897,15.978947368421299,-0.006680161943320763,-0.26052631578950974
4666,HODGE UNIT,STATE,939,0.09858299595143674,3.844736842106033,-0.023279352226720614,-0.907894736842104
4668,HOLLIDAY TRANSFER FACILITY,STATE,2056,0.06680161943321347,2.6052631578953256,6.072874493927999e-4,0.023684210526319194
4669,TX DEPARTMENT OF CRIMINAL JUSTICE - HOSPITAL GALVESTON,STATE,169,0.6287449392712848,24.52105263158011,0.05931174089068903,2.313157894736872
4670,TUOLUMNE COUNTY JAIL,COUNTY,145,-0.2862348178137838,-11.163157894737568,-0.0022267206477733846,-0.086842105263162
4671,HUGHES PRISON,STATE,2936,0.1331983805668222,5.194736842106066,0.0034412955465586295,0.13421052631578656
4672,BRAZORIA JUVENILE DETENTION CENTER,COUNTY,45,0.5251012145749248,20.478947368422066,0.005060728744937561,0.19736842105256489
4673,HUNTSVILLE PRISON,STATE,1356,0.0317813765182309,1.2394736842110052,-0.006275303643724808,-0.24473684210526753
4674,VENTURA COUNTY TODD ROAD FACILITY,COUNTY,778,0.015182186234818375,0.5921052631579167,0,0
4675,VENTURA COUNTY PRE-TRIAL DETENTION FACILITY (MAIN JAIL),COUNTY,785,0.0016194331983803351,0.06315789473683307,0,0
4676,HUTCHINS STATE JAIL,STATE,1939,0.3497975708502167,13.64210526315845,0.021659919028338925,0.844736842105218
4677,JESTER III UNIT / TRUSTY CAMP,STATE,1040,0.3908906882591281,15.244736842105995,0.05344129554655895,2.084210526315799
4678,YUBA COUNTY JAIL,COUNTY,339,0.33522267206477696,13.073684210526302,-0.004655870445345009,-0.18157894736845534
472,CALDWELL COUNTY JAIL,COUNTY,128,0.2726720647773479,10.634210526316568,0.015182186234817752,0.5921052631578924
4679,JESTER IV (PSYCHIATRIC FACILITY),STATE,468,0.3908906882591281,15.244736842105995,0.05344129554655895,2.084210526315799
4682,JOHNSTON SAFPF,STATE,600,0.09311740890688806,3.6315789473686344,0.004048582995950075,0.15789473684205294
4684,JORDAN PRISON,STATE,993,0.391700404858312,15.276315789474166,0,0
4685,BATEN ISF,STATE,179,0.391700404858312,15.276315789474166,0,0
4688,KYLE CORRECTIONAL CENTER,STATE,264,0.30951417004050896,12.07105263157985,0.014170040485830033,0.5526315789473712
4690,BOULDER COUNTY JAIL,COUNTY,767,0.004655870445344542,0.18157894736843713,0,0
4691,LEBLANC PRE-RELEASE FACILITY,STATE,1216,0.18866396761135212,7.3578947368427325,-0.05809716599190905,-2.265789473684453
4692,LEWIS PRISON,STATE,2084,0.431376518218646,16.823684210527194,0.17712550607287633,6.907894736842177
4693,BRAZOS COUNTY DETENTION CENTER,COUNTY,601,0.2995951417004309,11.684210526316805,0.015384615384617184,0.6000000000000701
4694,BREWSTER COUNTY JAIL,COUNTY,46,0.563360323886652,21.97105263157943,0,0
4695,BROWN COUNTY JAIL / LAW ENFORCEMENT CENTER,COUNTY,165,0.16356275303645804,6.378947368421864,-0.008097165991903663,-0.31578947368424287
4696,LOCKHART CORRECTIONAL FACILITY,STATE,956,0.2726720647773479,10.634210526316568,0.015182186234817752,0.5921052631578924
4699,CALHOUN COUNTY JAIL / SHERIFF,COUNTY,60,0.14716599190284724,5.739473684211042,0.11558704453441536,4.507894736842199
4700,CAMERON COUNTY DETENTION CENTER 1,COUNTY,349,0.6502024291498231,25.3578947368431,0.24898785425101716,9.71052631578967
4701,LYCHNER STATE JAIL,STATE,1756,0.4759109311741109,18.560526315790323,0.009514170040484432,0.37105263157889284
4703,LYNAUGH PRISON,STATE,1134,0.005060728744960973,0.19736842105347793,-0.0028340080971661435,-0.11052631578947959
